,ID,DOCUMENT_ID,DOCUMENT_TYPE,FILING_DATE,MODIFIED_AT,DETAIL_JSON.company_name,DETAIL_JSON.parsing_status,avg_sent_x,sum_sent_x,hit_count_x,positive_hits_x,negative_hits_x,section_count_x,word_count_x,avg_sent_y,sum_sent_y,hit_count_y,positive_hits_y,negative_hits_y,section_count_y,word_count_y
1433,2839731,77483047,AR,2017-12-31,2021-09-20 01:23:00,Aowei Holding Limited,SUCCESS,0.46125814052107267,31.365553555432943,4449,2690,1759,251,54081,,,,,,,
1449,2897382,77840539,AR,2018-04-27,2021-09-20 01:23:36,Saha-Union Public Company Limited,WARNING,0.7285009946575206,30.597041775615867,4368,2782,1586,203,58161,-0.3979244212705128,-1.989622106352564,206.0,90.0,116.0,5.0,1753.0
1457,2909731,12159683,AR,2016-12-31,2021-09-20 01:23:00,Aowei Holding Limited,SUCCESS,0.3147349480884635,24.234591002811687,3761,2322,1439,172,45310,-0.0015090002481740496,-0.009054001489044297,63.0,30.0,33.0,6.0,628.0
1461,2923762,12594565,AR,2017-04-25,2021-09-21 01:18:38,GOME Retail Holdings Limited,SUCCESS,1.7552627323909291,50.90261923933694,4181,2901,1280,172,56304,0.08070819304517714,0.2421245791355314,115.0,69.0,46.0,3.0,1568.0
1477,2969601,874645,AR,2015-12-31,2021-09-20 01:23:00,Aowei Holding Limited,SUCCESS,0.17481328809671753,13.635436471543967,2804,1696,1108,194,37197,-0.014175373212720612,-0.09922761248904428,77.0,37.0,40.0,7.0,735.0
1493,2431017,107397292,AR,2019-04-22,2021-09-27 05:19:42,"Xiabuxiabu Catering Management (China) Holdings Co., Ltd.",SUCCESS,0.2066537210041488,17.978873727360945,3191,2040,1151,180,41016,,,,,,,
1501,2427671,105973717,AR,2019-03-28,2021-09-29 02:33:52,CCID Consulting Company Limited,SUCCESS,0.38286591628565003,39.052323461136304,3387,2307,1080,258,41039,0.2651922150044718,0.7955766450134155,32.0,18.0,14.0,3.0,285.0
1503,2432014,107724015,AR,2019-04-26,2021-09-29 02:33:48,"China High Speed Transmission Equipment Group Co., Ltd.",SUCCESS,0.7469496308662744,36.600531912447444,4690,2847,1843,140,53752,0.2836458334333333,0.2836458334333333,20.0,9.0,11.0,1.0,252.0
1504,2428223,105967414,AR,2019-03-28,2021-09-29 02:44:10,"Zhejiang Chang'an Renheng Technology Co., Ltd.",SUCCESS,0.16753252515476152,14.24026463815473,2396,1458,938,200,31633,-0.10410106645436511,-0.6246063987261906,47.0,10.0,37.0,6.0,452.0
1505,2428500,107170752,AR,2019-04-18,2021-09-29 02:45:06,Wuxi Sunlit Science and Technology Company Limited,WARNING,0.24255181360659342,22.557318665413188,3680,2165,1515,227,42490,0.997240600906679,4.986203004533395,110.0,87.0,23.0,5.0,971.0
1506,2428475,107200207,AR,2019-04-18,2021-09-29 09:20:35,"Huawei Investment & Holding Co., Ltd.",SUCCESS,1.5443872944166934,112.74027249241863,6883,5284,1599,239,62727,0.11111292152476196,0.5555646076238098,149.0,81.0,68.0,7.0,1288.0
1507,2428736,107166249,AR,2019-04-18,2021-09-29 02:44:07,Future Bright Mining Holdings Limited,SUCCESS,0.17905331580577474,18.263438212189023,3325,1942,1383,249,42999,-0.2237567894313953,-1.1187839471569765,113.0,26.0,87.0,5.0,891.0
1509,2431205,107404108,AR,2019-04-23,2021-09-29 02:35:39,"Huaneng Power International, Inc.",WARNING,0.5861670626293957,89.09739351966815,6524,4607,1917,310,95519,,,,,,,
1511,2432133,108008666,AR,2019-04-30,2021-09-29 02:44:37,3SBio Inc.,WARNING,0.41941104964565484,46.97403756031334,6381,4167,2214,269,74736,0.5236600408197278,0.5236600408197278,155.0,77.0,78.0,1.0,1592.0
1512,2433341,106061410,AR,2019-03-29,2021-09-29 02:35:26,Zioncom Holdings Limited,SUCCESS,0.2340189544171635,20.359649034293223,3499,2119,1380,201,43043,-0.0654265873015873,-0.1962797619047619,29.0,7.0,22.0,3.0,288.0
1513,2433358,106064804,AR,2019-03-30,2021-09-29 09:20:35,"Huawei Investment & Holding Co., Ltd.",SUCCESS,1.5437604937535017,112.69451604400562,6896,5295,1601,238,62935,0.11111292152476196,0.5555646076238098,149.0,81.0,68.0,7.0,1288.0
1514,2438974,107911544,AR,2019-04-28,2021-09-29 02:38:24,Shengli Oil & Gas Pipe Holdings Limited,SUCCESS,0.44010938897276924,26.406563338366155,3452,2139,1313,226,42565,,,,,,,
1515,2439801,106989301,AR,2019-04-16,2021-09-29 02:44:55,PetroChina Company Limited,SUCCESS,0.366504695705836,43.24755409328865,7001,4271,2730,215,87591,,,,,,,
1517,2442626,106360409,AR,2019-04-03,2021-09-29 02:38:47,Huayu Expressway Group Limited,SUCCESS,0.47696824636439894,35.77261847732992,2285,1408,877,179,28253,,,,,,,
1518,2442847,106986162,AR,2019-04-16,2021-09-29 02:44:58,United Strength Power Holdings Limited,SUCCESS,0.45107833218215915,31.12440492056898,3804,2394,1410,195,43457,,,,,,,
1519,2448085,107724753,AR,2019-04-26,2021-09-29 02:44:58,SPT Energy Group Inc.,SUCCESS,0.2890450045955342,28.61545545495789,3633,2250,1383,243,41826,-0.6829687503999999,-0.6829687503999999,20.0,8.0,12.0,1.0,205.0
1520,2452138,135732182,AR,2020-04-21,2021-09-29 02:39:06,China ZhongDi Dairy Holdings Company Limited,SUCCESS,0.21691284644370334,18.654504794158488,3639,2164,1475,221,44041,-0.10235245121448414,-0.8188196097158731,100.0,27.0,73.0,8.0,930.0
1521,2454180,135964917,AR,2020-04-23,2021-09-29 02:38:24,"Xiamen International Port Co., Ltd",SUCCESS,0.8327123557231056,70.78055023646398,4313,2971,1342,229,61817,,,,,,,
1524,2454527,135933878,AR,2020-04-23,2021-09-29 02:39:04,Confidence Intelligence Holdings Limited,WARNING,0.23654437743357598,25.783337140259782,3235,1982,1253,374,39935,,,,,,,
1525,2454803,135964386,AR,2020-04-23,2021-09-29 02:39:04,Confidence Intelligence Holdings Limited,WARNING,0.23654437743357598,25.783337140259782,3235,1982,1253,374,39935,,,,,,,
1526,2456587,136155176,AR,2020-04-25,2021-09-29 02:37:18,E-House (China) Enterprise Holdings Limited,WARNING,2.09745635272788,73.4109723454758,6039,4084,1955,110,74084,,,,,,,
1528,2456686,136209796,AR,2020-04-26,2021-09-29 02:38:24,Shengli Oil & Gas Pipe Holdings Limited,SUCCESS,0.45232748967995595,25.330339422077532,3522,2129,1393,219,42641,,,,,,,
1529,2459571,136207890,AR,2020-04-27,2021-09-29 02:37:18,E-House (China) Enterprise Holdings Limited,WARNING,2.0925663965798247,73.23982388029387,6039,4084,1955,114,74117,,,,,,,
1530,2459625,136210211,AR,2020-04-27,2021-09-29 02:44:58,SPT Energy Group Inc.,SUCCESS,0.29195188929593135,28.903237040297203,3645,2298,1347,226,41333,-0.5940327382142856,-0.5940327382142856,21.0,10.0,11.0,1.0,198.0
1531,2460589,136323353,AR,2020-04-28,2021-09-29 02:36:51,Ye Xing Group Holdings Limited,SUCCESS,0.5016778122449339,31.60570217143084,3396,2226,1170,201,42415,,,,,,,
1532,2460624,136323485,AR,2020-04-28,2021-09-29 02:45:07,Wuxi Sunlit Science and Technology Company Limited,WARNING,0.2351099464024741,20.68967528341772,3407,1997,1410,242,39029,1.1448111678000152,4.579244671200061,110.0,87.0,23.0,4.0,963.0
1533,2462705,136301798,AR,2020-04-28,2021-09-29 02:36:51,Ye Xing Group Holdings Limited,SUCCESS,0.5016778122449339,31.60570217143084,3396,2226,1170,201,42415,,,,,,,
1534,2463750,136439895,AR,2020-04-29,2021-09-29 02:43:59,"Jujiang Construction Group Co., Ltd.",WARNING,0.4154438850828306,36.97450577237192,3607,2311,1296,207,44438,-0.11346424751910865,-0.34039274255732593,52.0,22.0,30.0,3.0,550.0
1535,2472401,134506115,AR,2020-04-01,2021-09-29 02:38:45,Agile Group Holdings Limited,WARNING,0.6373027576562172,60.54376197734064,4544,3095,1449,275,60716,,,,,,,
1543,2475694,134841634,AR,2020-04-08,2021-09-29 02:43:31,Tenfu (Cayman) Holdings Company Limited,SUCCESS,0.34332679099303554,33.64602551731748,3177,2130,1047,221,43125,-0.9096110701785713,-0.9096110701785713,110.0,43.0,67.0,1.0,872.0
1544,2476265,134911029,AR,2020-04-09,2021-09-29 02:37:32,Changmao Biochemical Engineering Company Limited,WARNING,0.3075530713107309,27.37222334665505,2874,1845,1029,166,33503,,,,,,,
1546,2480878,135623596,AR,2020-04-20,2021-09-29 02:35:37,"Huaneng Power International, Inc.",WARNING,0.5287957220942782,81.96333692461312,6362,4446,1916,325,90495,-0.14573175031577384,-0.5829270012630954,65.0,24.0,41.0,4.0,644.0
1548,2481501,137161403,AR,2020-05-12,2021-09-29 02:44:10,"Zhejiang Chang'an Renheng Technology Co., Ltd.",SUCCESS,0.16480365555425208,14.667525344328435,2289,1388,901,212,32878,-0.5864739582499999,-0.5864739582499999,64.0,19.0,45.0,1.0,664.0
1549,2481717,135402625,AR,2020-04-17,2021-09-29 02:44:58,United Strength Power Holdings Limited,SUCCESS,0.6606294983591479,42.28028789498546,4098,2639,1459,176,48379,,,,,,,
1550,2482000,135294299,AR,2020-04-16,2021-09-29 02:38:46,Huayu Expressway Group Limited,SUCCESS,0.4721961237103899,33.05372865972729,2418,1462,956,181,31056,,,,,,,
1551,2491769,137301346,AR,2020-05-14,2021-09-29 02:44:35,China PengFei Group Limited,SUCCESS,0.3328588529256806,33.951602998419425,3338,2147,1191,230,44849,0.018343081286181003,0.20177389414799102,143.0,60.0,83.0,11.0,1597.0
1552,2493098,137374566,AR,2020-05-14,2021-09-29 02:44:07,Future Bright Mining Holdings Limited,SUCCESS,0.19671854161231458,20.065291244456088,3321,1928,1393,234,40983,-0.22140153769528417,-1.1070076884764208,114.0,25.0,89.0,5.0,874.0
1554,2493674,137369424,AR,2020-05-15,2021-09-29 02:34:03,Xinming China Holdings Limited,SUCCESS,0.21529578809910493,24.97431141949617,4494,2706,1788,182,55146,-0.16807647785833335,-0.16807647785833335,56.0,22.0,34.0,1.0,645.0
1555,2471969,134465541,AR,2020-04-01,2021-09-30 03:58:22,Bluestar Adisseo Company,WARNING,0.8681833965140292,30.386418877991023,5120,3279,1841,163,55065,0.36701388883346664,0.36701388883346664,9.0,5.0,4.0,1.0,70.0
1556,2441496,106897562,AR,2019-04-15,2021-09-30 05:13:16,Zhong An Group Limited,WARNING,0.6060594436671689,36.969626063697305,4736,3020,1716,176,62537,,,,,,,
1558,2525423,107835003,AR,2019-03-20,2021-09-29 02:44:51,PetroChina Company Limited,WARNING,0.8192180868808152,42.59934051780239,7068,4303,2765,192,87213,-1.4975879628518518,-1.4975879628518518,101.0,28.0,73.0,1.0,1021.0
1560,2527716,105635706,AR,2019-03-21,2021-09-29 02:37:32,Changmao Biochemical Engineering Company Limited,WARNING,0.30148539606079405,26.832200249410672,2998,1899,1099,166,34225,,,,,,,
1562,2530936,105791262,AR,2019-03-24,2021-09-29 02:33:51,CCID Consulting Company Limited,SUCCESS,0.3840740453702088,39.1755526277613,3408,2323,1085,259,41387,0.2651922150044718,0.7955766450134155,32.0,18.0,14.0,3.0,285.0
1564,2536625,106898685,AR,2019-07-18,2021-09-29 02:43:45,Daphne International Holdings Limited,WARNING,0.23059314600653416,23.059314600653416,3284,1956,1328,357,39400,,,,,,,
1566,2431639,107396922,AR,2019-04-23,2021-10-01 08:53:32,Shuanghua Holdings Limited,SUCCESS,0.1906992401766121,16.018736174835418,3388,1929,1459,214,39152,0.06283593747922224,0.3770156248753334,48.0,14.0,34.0,6.0,441.0
1567,2600852,87790877,AR,2018-08-30,2021-09-29 09:20:38,"Huawei Investment & Holding Co., Ltd.",WARNING,5.743836205699857,68.92603446839829,4003,3041,962,109,36262,5.2231926948182075,41.78554155854566,1457.0,1148.0,309.0,52.0,14595.0
1568,2481460,135623447,AR,2020-04-20,2021-10-01 14:28:54,Ximei Resources Holding Limited,SUCCESS,0.17512670235066494,16.9872901280145,2928,1835,1093,225,38790,-0.07300731644509194,-0.4380438986705516,61.0,15.0,46.0,6.0,607.0
1569,2604132,87790869,AR,2018-08-30,2021-09-29 09:20:35,"Huawei Investment & Holding Co., Ltd.",WARNING,4.969858932317871,69.5780250524502,4326,3174,1152,102,40756,0.4086685115021673,2.452011069013004,283.0,191.0,92.0,6.0,2181.0
1570,2698297,118075429,AR,2019-06-20,2021-09-30 05:13:18,"Qidian International Co., Ltd.",SUCCESS,0.34241201638300534,20.54472098298032,4027,2295,1732,206,50813,,,,,,,
1572,2752538,73856238,AR,2018-03-29,2021-10-01 14:28:53,Jiangsu NandaSoft Technology Company Limited,SUCCESS,0.2492271423028148,23.17812423416178,2818,1719,1099,171,35399,-0.0875,-0.0875,4.0,0.0,4.0,1.0,46.0
1574,2771180,76455914,AR,2018-04-04,2021-09-29 02:38:47,Huayu Expressway Group Limited,SUCCESS,0.45821210166606785,28.867362404962275,1822,1121,701,157,23256,,,,,,,
1575,2775986,136209478,AR,2019-12-31,2021-09-29 02:37:07,China New City Commercial Development Limited,SUCCESS,0.4642645935849366,36.67690289320999,4174,2647,1527,238,51081,0.0625,0.0625,4.0,2.0,2.0,1.0,34.0
1576,2779260,76963865,AR,2018-04-16,2021-09-29 02:43:46,Daphne International Holdings Limited,WARNING,0.22464528960719493,22.2398836711123,2668,1632,1036,359,34232,,,,,,,
1578,2779620,76962907,AR,2018-04-16,2021-09-29 02:44:55,PetroChina Company Limited,SUCCESS,0.3360641242420224,42.68014377873685,6424,4041,2383,216,83127,,,,,,,
1580,2780288,76964027,AR,2018-04-16,2021-10-01 08:53:33,Shuanghua Holdings Limited,SUCCESS,0.11783884335524289,9.78062399848516,2717,1573,1144,208,32132,0.06283593747922224,0.3770156248753334,48.0,14.0,34.0,6.0,441.0
1581,2780320,76963887,AR,2018-04-16,2021-09-30 04:30:16,Carpenter Tan Holdings Limited,SUCCESS,0.7130947889704405,25.67141240293586,2974,1907,1067,118,35590,-0.7037656249166666,-0.7037656249166666,53.0,11.0,42.0,1.0,431.0
1582,2780415,76959865,AR,2018-04-16,2021-09-29 02:35:40,"Huaneng Power International, Inc.",WARNING,1.4767359566653344,69.40658996327072,5825,4194,1631,123,81957,,,,,,,
1598,2784809,77210388,AR,2018-04-20,2021-09-29 02:45:08,Wuxi Sunlit Science and Technology Company Limited,SUCCESS,0.15350440285363479,18.420528342436175,3172,1916,1256,265,36555,0.4169181248119203,1.6676724992476812,58.0,41.0,17.0,4.0,373.0
1599,2784854,77211481,AR,2018-04-20,2021-09-29 02:45:08,Wuxi Sunlit Science and Technology Company Limited,SUCCESS,0.15350440285363479,18.420528342436175,3172,1916,1256,265,36555,0.4169181248119203,1.6676724992476812,58.0,41.0,17.0,4.0,373.0
1600,2786125,77373899,AR,2018-04-22,2021-09-29 02:38:24,Shengli Oil & Gas Pipe Holdings Limited,SUCCESS,0.2731946023401966,24.041125005937303,3428,2144,1284,243,43030,-0.08472800925922223,-0.2541840277776667,14.0,4.0,10.0,3.0,182.0
1601,2786746,77389809,AR,2018-04-23,2021-10-01 09:49:21,Guangdong Adway Construction (Group) Holdings Company Limited,SUCCESS,0.5055170171219077,34.37515716428972,3131,2107,1024,174,38492,-0.051567193203998773,-0.30940315922399264,51.0,21.0,30.0,6.0,623.0
1602,2794866,77579232,AR,2018-04-26,2021-09-29 02:38:24,"Xiamen International Port Co., Ltd",WARNING,0.9327035367807909,73.68357940568248,4199,2955,1244,225,59042,,,,,,,
1605,2795248,77591364,AR,2018-04-26,2021-09-29 02:44:58,SPT Energy Group Inc.,SUCCESS,0.435422949818013,31.78587533671495,3736,2373,1363,227,41833,,,,,,,
1606,2795385,77581164,AR,2018-04-26,2021-09-29 02:44:51,Boer Power Holdings Limited,SUCCESS,0.3506916327445431,26.65256408858528,3204,2082,1122,199,39372,0.03178685891666667,0.12714743566666667,24.0,11.0,13.0,4.0,257.0
1607,2795436,77587112,AR,2018-04-26,2021-09-29 02:43:59,"Jujiang Construction Group Co., Ltd.",SUCCESS,0.36212976455577134,24.62482398979245,3109,1993,1116,172,39406,-0.05001188184479853,-0.25005940922399267,50.0,20.0,30.0,5.0,601.0
1608,2807909,36753995,AR,2017-04-21,2021-09-29 02:44:55,PetroChina Company Limited,SUCCESS,0.3000628820092945,38.408048897189694,6513,4018,2495,213,82986,,,,,,,
1610,2843053,77211149,AR,2017-12-31,2021-09-29 02:34:40,CITIC Securities Company Limited,WARNING,1.0198092694927103,76.48569521195327,8896,6014,2882,162,110684,,,,,,,
1612,2845800,73728652,AR,2017-12-31,2021-09-29 02:44:10,"Zhejiang Chang'an Renheng Technology Co., Ltd.",SUCCESS,0.15274908546792135,14.205664948516684,2316,1414,902,161,32644,-0.10410106645436511,-0.6246063987261906,47.0,10.0,37.0,6.0,470.0
1613,2852143,75449538,AR,2017-12-31,2021-09-29 09:20:36,"Huawei Investment & Holding Co., Ltd.",SUCCESS,2.69842107224991,113.33368503449621,6208,4980,1228,199,55240,0.11707746940343917,0.7024648164206351,136.0,77.0,59.0,18.0,1170.0
1614,2870459,77331401,AR,2018-03-21,2021-09-29 02:44:51,PetroChina Company Limited,SUCCESS,0.26958358902223173,41.785456298445915,6462,4054,2408,222,83717,-2.0350408650512817,-2.0350408650512817,101.0,25.0,76.0,1.0,975.0
1616,2881578,77324885,AR,2018-03-22,2021-09-29 02:33:52,China Petroleum & Chemical Corporation,WARNING,0.3112858922468704,46.07031205253682,6921,4297,2624,468,93305,-0.13835536265615134,-1.3835536265615134,148.0,62.0,86.0,10.0,1340.0
1618,2892144,77589472,AR,2018-04-26,2021-09-30 05:13:17,Zhong An Group Limited,SUCCESS,0.6685326453787629,36.100762850453194,3982,2591,1391,183,54205,,,,,,,
1620,2894458,77816153,AR,2018-04-27,2021-09-29 02:44:58,United Strength Power Holdings Limited,SUCCESS,0.3561829252837594,23.15189014344436,3133,1995,1138,180,36561,,,,,,,
1621,2895659,77799877,AR,2018-04-27,2021-09-29 09:20:35,LongiTech Smart Energy Holding Limited,WARNING,0.2633999172961638,35.82238875227828,3653,2405,1248,344,46391,0.12639489741818183,0.6319744870909092,125.0,83.0,42.0,5.0,1106.0
1623,2897018,77793565,AR,2018-04-27,2021-09-29 02:35:45,"Dynagreen Environmental Protection Group Co., Ltd.",WARNING,0.740420658841185,50.34860480120058,3727,2348,1379,231,49135,,,,,,,
1624,2901779,105894237,AR,2018-12-31,2021-09-29 02:35:21,Seazen Group Limited,WARNING,0.5485851326984231,33.46369309460381,4810,2931,1879,160,76609,,,,,,,
1626,2905293,15525212,AR,2016-12-31,2021-09-29 02:34:03,Xinming China Holdings Limited,SUCCESS,0.3542566502141919,40.031001474203684,3686,2474,1212,264,47377,,,,,,,
1627,2906274,11991275,AR,2016-12-31,2021-09-29 02:35:21,Seazen Group Limited,WARNING,1.0877616084876465,44.598225947993505,4655,2979,1676,139,70170,,,,,,,
1629,2925236,12590069,AR,2016-12-31,2021-09-29 02:44:41,3SBio Inc.,WARNING,0.35160252838298395,37.62147053697928,4990,3327,1663,264,61427,0.058104513906666676,0.2905225695333334,57.0,23.0,34.0,5.0,789.0
1630,2954405,71492489,AR,2017-03-29,2021-09-29 02:44:51,PetroChina Company Limited,SUCCESS,0.2357680164904014,34.186362391108204,6578,4047,2531,207,83540,-1.6893139877619046,-1.6893139877619046,92.0,26.0,66.0,1.0,968.0
1632,2972790,987401,AR,2015-12-31,2021-09-29 02:36:45,"Qilu Bank Co., Ltd.",WARNING,3.308094996597044,3.308094996597044,511,359,152,18,4763,,,,,,,
1633,6585043,167824179,AR,2021-09-29,2021-09-29 21:24:31,"China Huarong Asset Management Co., Ltd.",WARNING,0.5548025112287758,43.27459587584451,8014,4529,3485,309,95766,,,,,,,
1634,6592300,168376926,AR,2021-10-04,2021-10-04 12:25:03,"Chongqing Machinery & Electric Co., Ltd.",WARNING,0.9390314979743871,1.8780629959487742,70,51,19,2,944,,,,,,,
1635,2368432,136323083,AR,2020-04-28,2021-10-05 08:45:05,Portico International Holdings Limited,WARNING,0.2653379215750285,34.493929804753705,2569,1646,923,380,36399,-0.07072370606481482,-0.4243422363888889,58.0,29.0,29.0,6.0,609.0
1638,2423823,136209225,AR,2020-04-27,2021-10-06 01:22:55,NetDragon Websoft Holdings Limited,WARNING,0.6597852854488098,64.65895797398336,6513,4426,2087,190,75655,,,,,,,
1639,2424843,23079493,AR,2016-03-23,2021-10-04 01:54:50,China Fordoo Holdings Limited,SUCCESS,0.6817192246889244,18.40641906660096,2682,1715,967,125,33330,,,,,,,
1641,2428734,107164695,AR,2019-04-18,2021-10-07 01:41:19,Tiangong International Company Limited,SUCCESS,0.412875045664822,29.314128242202365,4943,3047,1896,173,55240,-0.15677827384920634,-0.470334821547619,31.0,9.0,22.0,3.0,326.0
1643,2428744,107172940,AR,2019-04-18,2021-10-04 01:55:45,China Hongqiao Group Limited,SUCCESS,0.7005824101202287,35.02912050601144,4827,2953,1874,221,60370,-0.4091964286190476,-0.4091964286190476,19.0,8.0,11.0,1.0,180.0
1644,2428750,107175630,AR,2019-04-18,2021-10-04 01:59:32,Huazhong In-Vehicle Holdings Company Limited,SUCCESS,0.2909657652784303,32.29719994590577,4174,2522,1652,285,50038,0.7703819445833334,0.7703819445833334,42.0,23.0,19.0,1.0,472.0
1646,2428804,107164755,AR,2019-04-18,2021-10-04 01:57:51,IRICO Group New Energy Company Limited,SUCCESS,0.39851993836485733,20.723036794972582,4674,2834,1840,217,56640,,,,,,,
1648,2430342,105977111,AR,2019-03-28,2021-10-04 01:56:29,Yuxing InfoTech Investment Holdings Limited,SUCCESS,0.556183889226254,21.691171679823903,4055,2310,1745,165,48183,,,,,,,
1650,2430606,106346999,AR,2019-04-22,2021-10-05 01:50:43,"Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co., Ltd.",SUCCESS,0.5004719501582223,53.05002671677156,4200,2782,1418,238,53040,0.8339525463333333,0.8339525463333333,49.0,30.0,19.0,1.0,474.0
1652,2431197,107400707,AR,2019-04-23,2021-10-04 01:56:28,InvesTech Holdings Limited,WARNING,0.1886101892253257,23.764883842391036,4203,2526,1677,445,51155,,,,,,,
1655,2431321,107405088,AR,2019-04-23,2021-10-06 07:57:42,Xiezhong International Holdings Limited,SUCCESS,0.2413666953985895,21.481635890474465,3428,2083,1345,279,44831,-0.03166666666666668,-0.03166666666666668,10.0,4.0,6.0,1.0,198.0
1656,2433683,106118435,AR,2019-03-31,2021-10-06 01:22:39,Shandong Chenming Paper Holdings Limited,SUCCESS,0.9022099513326921,60.44806673929037,7243,4648,2595,202,88403,,,,,,,
1658,2433823,107889153,AR,2019-04-29,2021-10-05 01:49:46,"Shanghai Dasheng Agriculture Finance Technology Co., Ltd.",WARNING,0.5354562811170661,36.41102711596049,5217,2916,2301,214,62190,,,,,,,
1674,2434343,107480160,AR,2019-04-24,2021-10-07 01:40:25,"Zhejiang New Century Hotel Management Co., Ltd.",SUCCESS,0.3657481798925309,36.57481798925309,4416,3065,1351,220,55389,0.13251033598564288,0.5300413439425715,58.0,36.0,22.0,4.0,600.0
1675,2434431,107704914,AR,2019-04-26,2021-10-07 01:41:07,Denox Environmental & Technology Holdings Limited,SUCCESS,0.27081231933306954,18.956862353314868,3606,2152,1454,183,42997,,,,,,,
1676,2434914,107596843,AR,2019-04-25,2021-10-04 01:56:23,Tian Ge Interactive Holdings Limited,SUCCESS,1.5012105598305225,75.06052799152613,6366,3980,2386,137,73081,0.02455133890730958,0.02455133890730958,65.0,26.0,39.0,1.0,688.0
1677,2435142,107723652,AR,2019-04-26,2021-10-04 02:00:00,Wisdom Sports Group,SUCCESS,0.755223311109791,38.51638886659934,4786,3005,1781,177,57998,,,,,,,
1678,2436891,107876651,AR,2019-04-29,2021-10-04 01:57:57,Nature Home Holding Company Limited,SUCCESS,0.24576276912260378,22.61017475927955,3690,2238,1452,236,46268,,,,,,,
1681,2437040,108012936,AR,2019-04-29,2021-10-04 01:57:31,Ruifeng Power Group Company Limited,SUCCESS,0.5533202714718702,21.02617031593107,3185,1952,1233,116,39451,,,,,,,
1682,2438254,107876963,AR,2019-04-29,2021-10-04 01:57:34,ArtGo Holdings Limited,SUCCESS,0.28731855706818143,34.47822684818177,4371,2692,1679,263,50745,,,,,,,
1684,2440742,108312315,AR,2019-05-03,2021-10-04 01:56:22,Tian Ge Interactive Holdings Limited,SUCCESS,1.5012105598305232,75.06052799152616,6366,3980,2386,137,73081,0.02455133890730958,0.02455133890730958,65.0,26.0,39.0,1.0,688.0
1685,2443067,106054645,AR,2019-03-29,2021-10-05 01:50:32,Great Water Holdings Limited,SUCCESS,0.3111815607783811,36.09706105029221,4075,2576,1499,261,48598,0.04719546525348595,0.28317279152091573,111.0,61.0,50.0,6.0,1035.0
1686,2443171,107591377,AR,2019-04-25,2021-10-07 01:41:34,Jiyi Holdings Limited,SUCCESS,0.4503093595442209,33.32289260627235,3042,1863,1179,199,38243,-0.059593253946164,-0.178779761838492,40.0,16.0,24.0,3.0,419.0
1687,2443294,107723629,AR,2019-04-26,2021-10-04 02:01:33,China Weaving Materials Holdings Limited,SUCCESS,0.26168634155835807,22.766711715577152,2879,1674,1205,217,35612,,,,,,,
1688,2443679,107733489,AR,2019-04-26,2021-10-07 01:41:49,Chaowei Power Holdings Limited,WARNING,0.308506923516471,46.276038527470654,4372,2864,1508,313,52878,0.2583333333335,0.2583333333335,2.0,1.0,1.0,1.0,21.0
1689,2443701,107726469,AR,2019-04-26,2021-10-06 07:57:24,Shanghai Electric Group Company Limited,WARNING,0.29347469641206525,46.95595142593044,5781,3609,2172,375,70953,-0.13478720238095238,-0.13478720238095238,19.0,11.0,8.0,1.0,160.0
1705,2444185,107907008,AR,2019-04-29,2021-10-05 08:45:06,Zhengzhou Coal Mining Machinery Group Company Limited,WARNING,0.45045306759094306,59.91025798959543,6191,3986,2205,330,71356,,,,,,,
1706,2445521,106643049,AR,2019-04-08,2021-10-07 06:15:03,Fufeng Group Limited,SUCCESS,2.040593301052494,42.852459322102376,5203,3308,1895,139,58864,,,,,,,
1708,2445782,107894720,AR,2019-04-29,2021-10-06 01:22:56,NetDragon Websoft Holdings Limited,WARNING,0.5746971341754297,58.61910768589382,6232,4192,2040,193,71859,,,,,,,
1709,2448083,106118455,AR,2019-03-31,2021-10-06 01:22:39,Shandong Chenming Paper Holdings Limited,SUCCESS,0.7392182260392147,59.87667630917639,7152,4606,2546,339,88827,,,,,,,
1711,2448126,108009928,AR,2019-04-30,2021-10-07 01:41:55,China Harmony Auto Holding Limited,SUCCESS,0.29191201365338804,32.69414552917946,4537,2917,1620,282,53417,0.021397122997619034,0.10698561498809517,48.0,26.0,22.0,5.0,572.0
1713,2449474,108018792,AR,2019-04-30,2021-10-07 01:41:43,Shenji Group Kunming Machine Tool Company Limited,SUCCESS,0.7185038104315451,30.89566384855644,6125,3830,2295,242,69597,-0.0003966129410611611,-0.0027762905874281277,188.0,100.0,88.0,7.0,1864.0
1715,2449943,108010524,AR,2019-04-30,2021-10-05 06:16:59,Virscend Education Company Limited,WARNING,0.45093577340443913,41.93702692661284,4484,2989,1495,227,56995,-0.014062499999999999,-0.014062499999999999,7.0,4.0,3.0,1.0,72.0
1716,2450014,106720188,AR,2019-04-10,2021-10-04 02:01:55,361 Degrees International Limited,SUCCESS,0.3554815047560881,29.149483389999222,3379,2173,1206,205,41150,,,,,,,
1717,2451995,134102704,AR,2020-03-25,2021-10-04 01:57:22,JTF International Holdings Limited,SUCCESS,0.05420156332755613,5.2575516427729445,2434,1394,1040,177,29468,,,,,,,
1718,2452015,135732040,AR,2020-04-21,2021-10-06 07:57:53,GHW International,WARNING,0.0,0.0,0,0,0,1,8,,,,,,,
